--------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------

NOTES:  Run output sample:
        - Testing quick sort and its elapsed time over various array sizes and recursion limits.
        - Time totals are of average of running each case three times.
--------------------------------------------------------------------------------------------------------


============= Quick Sort for Array Size: 20000 =============

Recursions #: 110  |  Elapsed Time:   1 sec : 2 ms : 187934 ns = 1002187934 ns
Recursions #: 112  |  Elapsed Time:   1 sec : 16 ms : 905335 ns = 1016905335 ns
Recursions #: 114  |  Elapsed Time:   1 sec : 21 ms : 788000 ns = 1021788000 ns
Recursions #: 116  |  Elapsed Time:   1 sec : 31 ms : 876815 ns = 1031876815 ns
Recursions #: 118  |  Elapsed Time:   1 sec : 28 ms : 960740 ns = 1028960740 ns
Recursions #: 120  |  Elapsed Time:   1 sec : 45 ms : 892449 ns = 1045892449 ns
Recursions #: 122  |  Elapsed Time:   1 sec : 50 ms : 707692 ns = 1050707692 ns
Recursions #: 124  |  Elapsed Time:   0 sec : 992 ms : 377144 ns = 992377144 ns
Recursions #: 126  |  Elapsed Time:   0 sec : 997 ms : 914412 ns = 997914412 ns
Recursions #: 128  |  Elapsed Time:   1 sec : 47 ms : 513789 ns = 1047513789 ns
Recursions #: 130  |  Elapsed Time:   1 sec : 50 ms : 324854 ns = 1050324854 ns
Recursions #: 132  |  Elapsed Time:   1 sec : 75 ms : 253821 ns = 1075253821 ns
Recursions #: 134  |  Elapsed Time:   1 sec : 74 ms : 200049 ns = 1074200049 ns
Recursions #: 136  |  Elapsed Time:   1 sec : 51 ms : 119254 ns = 1051119254 ns
Recursions #: 138  |  Elapsed Time:   1 sec : 85 ms : 599548 ns = 1085599548 ns
Recursions #: 140  |  Elapsed Time:   1 sec : 73 ms : 390467 ns = 1073390467 ns
Recursions #: 142  |  Elapsed Time:   1 sec : 138 ms : 321952 ns = 1138321952 ns
Recursions #: 144  |  Elapsed Time:   1 sec : 82 ms : 223792 ns = 1082223792 ns
Recursions #: 146  |  Elapsed Time:   1 sec : 76 ms : 235413 ns = 1076235413 ns
Recursions #: 148  |  Elapsed Time:   1 sec : 83 ms : 921229 ns = 1083921229 ns
Recursions #: 150  |  Elapsed Time:   1 sec : 123 ms : 951994 ns = 1123951994 ns
Recursions #: 152  |  Elapsed Time:   1 sec : 117 ms : 916878 ns = 1117916878 ns
Recursions #: 154  |  Elapsed Time:   1 sec : 117 ms : 971443 ns = 1117971443 ns
Recursions #: 156  |  Elapsed Time:   1 sec : 137 ms : 908657 ns = 1137908657 ns
Recursions #: 158  |  Elapsed Time:   1 sec : 120 ms : 186182 ns = 1120186182 ns
Recursions #: 160  |  Elapsed Time:   1 sec : 128 ms : 811262 ns = 1128811262 ns
Recursions #: 162  |  Elapsed Time:   1 sec : 153 ms : 118372 ns = 1153118372 ns
Recursions #: 164  |  Elapsed Time:   1 sec : 158 ms : 404679 ns = 1158404679 ns
Recursions #: 166  |  Elapsed Time:   1 sec : 144 ms : 782611 ns = 1144782611 ns
Recursions #: 168  |  Elapsed Time:   1 sec : 189 ms : 219862 ns = 1189219862 ns
Recursions #: 170  |  Elapsed Time:   1 sec : 197 ms : 646800 ns = 1197646800 ns
Recursions #: 172  |  Elapsed Time:   1 sec : 204 ms : 40983 ns = 1204040983 ns
Recursions #: 174  |  Elapsed Time:   1 sec : 179 ms : 751028 ns = 1179751028 ns
Recursions #: 176  |  Elapsed Time:   1 sec : 233 ms : 570438 ns = 1233570438 ns
Recursions #: 178  |  Elapsed Time:   1 sec : 224 ms : 413356 ns = 1224413356 ns
Recursions #: 180  |  Elapsed Time:   1 sec : 212 ms : 258877 ns = 1212258877 ns
Recursions #: 182  |  Elapsed Time:   1 sec : 237 ms : 196626 ns = 1237196626 ns
Recursions #: 184  |  Elapsed Time:   1 sec : 206 ms : 279562 ns = 1206279562 ns
Recursions #: 186  |  Elapsed Time:   1 sec : 233 ms : 936230 ns = 1233936230 ns
Recursions #: 188  |  Elapsed Time:   1 sec : 273 ms : 970935 ns = 1273970935 ns
Recursions #: 190  |  Elapsed Time:   1 sec : 242 ms : 108151 ns = 1242108151 ns
Recursions #: 192  |  Elapsed Time:   1 sec : 261 ms : 123719 ns = 1261123719 ns
Recursions #: 194  |  Elapsed Time:   1 sec : 277 ms : 83085 ns = 1277083085 ns
Recursions #: 196  |  Elapsed Time:   1 sec : 267 ms : 704921 ns = 1267704921 ns
Recursions #: 198  |  Elapsed Time:   1 sec : 273 ms : 625394 ns = 1273625394 ns
Recursions #: 200  |  Elapsed Time:   1 sec : 291 ms : 713949 ns = 1291713949 ns
Recursions #: 202  |  Elapsed Time:   1 sec : 301 ms : 817587 ns = 1301817587 ns
Recursions #: 204  |  Elapsed Time:   1 sec : 284 ms : 380174 ns = 1284380174 ns
Recursions #: 206  |  Elapsed Time:   1 sec : 313 ms : 261545 ns = 1313261545 ns
Recursions #: 208  |  Elapsed Time:   1 sec : 294 ms : 967386 ns = 1294967386 ns
Recursions #: 210  |  Elapsed Time:   1 sec : 320 ms : 500971 ns = 1320500971 ns
Recursions #: 212  |  Elapsed Time:   1 sec : 312 ms : 897445 ns = 1312897445 ns
Recursions #: 214  |  Elapsed Time:   1 sec : 329 ms : 713907 ns = 1329713907 ns
Recursions #: 216  |  Elapsed Time:   1 sec : 349 ms : 860623 ns = 1349860623 ns
Recursions #: 218  |  Elapsed Time:   1 sec : 325 ms : 443680 ns = 1325443680 ns
Recursions #: 220  |  Elapsed Time:   1 sec : 356 ms : 234450 ns = 1356234450 ns
Recursions #: 222  |  Elapsed Time:   1 sec : 353 ms : 293062 ns = 1353293062 ns
Recursions #: 224  |  Elapsed Time:   1 sec : 339 ms : 616782 ns = 1339616782 ns
Recursions #: 226  |  Elapsed Time:   1 sec : 363 ms : 345430 ns = 1363345430 ns
Recursions #: 228  |  Elapsed Time:   1 sec : 337 ms : 821674 ns = 1337821674 ns
Recursions #: 230  |  Elapsed Time:   1 sec : 359 ms : 638753 ns = 1359638753 ns
Recursions #: 232  |  Elapsed Time:   1 sec : 388 ms : 993028 ns = 1388993028 ns
Recursions #: 234  |  Elapsed Time:   1 sec : 404 ms : 350513 ns = 1404350513 ns
Recursions #: 236  |  Elapsed Time:   1 sec : 396 ms : 211906 ns = 1396211906 ns
Recursions #: 238  |  Elapsed Time:   1 sec : 406 ms : 704704 ns = 1406704704 ns
Recursions #: 240  |  Elapsed Time:   1 sec : 421 ms : 621617 ns = 1421621617 ns
Recursions #: 242  |  Elapsed Time:   1 sec : 431 ms : 437286 ns = 1431437286 ns
Recursions #: 244  |  Elapsed Time:   1 sec : 448 ms : 871952 ns = 1448871952 ns
Recursions #: 246  |  Elapsed Time:   1 sec : 465 ms : 261372 ns = 1465261372 ns
Recursions #: 248  |  Elapsed Time:   1 sec : 462 ms : 716754 ns = 1462716754 ns
Recursions #: 250  |  Elapsed Time:   1 sec : 459 ms : 615453 ns = 1459615453 ns
Recursions #: 252  |  Elapsed Time:   1 sec : 457 ms : 338875 ns = 1457338875 ns
Recursions #: 254  |  Elapsed Time:   1 sec : 494 ms : 762413 ns = 1494762413 ns
Recursions #: 256  |  Elapsed Time:   1 sec : 490 ms : 416912 ns = 1490416912 ns
Recursions #: 258  |  Elapsed Time:   1 sec : 504 ms : 602728 ns = 1504602728 ns
Recursions #: 260  |  Elapsed Time:   1 sec : 513 ms : 678023 ns = 1513678023 ns
Recursions #: 262  |  Elapsed Time:   1 sec : 509 ms : 863685 ns = 1509863685 ns
Recursions #: 264  |  Elapsed Time:   1 sec : 502 ms : 297730 ns = 1502297730 ns
Recursions #: 266  |  Elapsed Time:   1 sec : 496 ms : 795178 ns = 1496795178 ns
Recursions #: 268  |  Elapsed Time:   1 sec : 514 ms : 30120 ns = 1514030120 ns
Recursions #: 270  |  Elapsed Time:   1 sec : 529 ms : 588675 ns = 1529588675 ns
Recursions #: 272  |  Elapsed Time:   1 sec : 510 ms : 272758 ns = 1510272758 ns
Recursions #: 274  |  Elapsed Time:   1 sec : 531 ms : 857070 ns = 1531857070 ns
Recursions #: 276  |  Elapsed Time:   1 sec : 562 ms : 452249 ns = 1562452249 ns
Recursions #: 278  |  Elapsed Time:   1 sec : 567 ms : 755944 ns = 1567755944 ns
Recursions #: 280  |  Elapsed Time:   1 sec : 543 ms : 47643 ns = 1543047643 ns
Recursions #: 282  |  Elapsed Time:   1 sec : 549 ms : 467974 ns = 1549467974 ns
Recursions #: 284  |  Elapsed Time:   1 sec : 538 ms : 323393 ns = 1538323393 ns
Recursions #: 286  |  Elapsed Time:   1 sec : 579 ms : 709704 ns = 1579709704 ns
Recursions #: 288  |  Elapsed Time:   1 sec : 586 ms : 654589 ns = 1586654589 ns
Recursions #: 290  |  Elapsed Time:   1 sec : 611 ms : 602197 ns = 1611602197 ns
Recursions #: 292  |  Elapsed Time:   1 sec : 607 ms : 7107 ns = 1607007107 ns
Recursions #: 294  |  Elapsed Time:   1 sec : 559 ms : 201960 ns = 1559201960 ns
Recursions #: 296  |  Elapsed Time:   1 sec : 569 ms : 219079 ns = 1569219079 ns
Recursions #: 298  |  Elapsed Time:   1 sec : 613 ms : 829053 ns = 1613829053 ns
Recursions #: 300  |  Elapsed Time:   1 sec : 586 ms : 779951 ns = 1586779951 ns
Done


============= Quick Sort for Array Size: 2515000 =============

Recursions #: 2  |  Elapsed Time:   0 sec : 892 ms : 610685 ns = 892610685 ns
Recursions #: 4  |  Elapsed Time:   0 sec : 907 ms : 809196 ns = 907809196 ns
Recursions #: 6  |  Elapsed Time:   0 sec : 875 ms : 159891 ns = 875159891 ns
Recursions #: 8  |  Elapsed Time:   0 sec : 908 ms : 951936 ns = 908951936 ns
Recursions #: 10  |  Elapsed Time:   0 sec : 859 ms : 861766 ns = 859861766 ns
Recursions #: 12  |  Elapsed Time:   0 sec : 892 ms : 261480 ns = 892261480 ns
Recursions #: 14  |  Elapsed Time:   0 sec : 878 ms : 486920 ns = 878486920 ns
Recursions #: 16  |  Elapsed Time:   0 sec : 877 ms : 985259 ns = 877985259 ns
Recursions #: 18  |  Elapsed Time:   0 sec : 894 ms : 496811 ns = 894496811 ns
Recursions #: 20  |  Elapsed Time:   0 sec : 940 ms : 619781 ns = 940619781 ns
Recursions #: 22  |  Elapsed Time:   0 sec : 920 ms : 358767 ns = 920358767 ns
Recursions #: 24  |  Elapsed Time:   0 sec : 902 ms : 863153 ns = 902863153 ns
Recursions #: 26  |  Elapsed Time:   0 sec : 913 ms : 552450 ns = 913552450 ns
Recursions #: 28  |  Elapsed Time:   0 sec : 899 ms : 330365 ns = 899330365 ns
Recursions #: 30  |  Elapsed Time:   0 sec : 937 ms : 85490 ns = 937085490 ns
Recursions #: 32  |  Elapsed Time:   0 sec : 925 ms : 162097 ns = 925162097 ns
Recursions #: 34  |  Elapsed Time:   0 sec : 917 ms : 348008 ns = 917348008 ns
Recursions #: 36  |  Elapsed Time:   0 sec : 934 ms : 35555 ns = 934035555 ns
Recursions #: 38  |  Elapsed Time:   0 sec : 932 ms : 379084 ns = 932379084 ns
Recursions #: 40  |  Elapsed Time:   0 sec : 947 ms : 361704 ns = 947361704 ns
Recursions #: 42  |  Elapsed Time:   0 sec : 964 ms : 11552 ns = 964011552 ns
Recursions #: 44  |  Elapsed Time:   0 sec : 995 ms : 500007 ns = 995500007 ns
Recursions #: 46  |  Elapsed Time:   0 sec : 978 ms : 873555 ns = 978873555 ns
Recursions #: 48  |  Elapsed Time:   0 sec : 989 ms : 41699 ns = 989041699 ns
Recursions #: 50  |  Elapsed Time:   0 sec : 952 ms : 213249 ns = 952213249 ns
Recursions #: 52  |  Elapsed Time:   0 sec : 982 ms : 939239 ns = 982939239 ns
Recursions #: 54  |  Elapsed Time:   0 sec : 974 ms : 973188 ns = 974973188 ns
Recursions #: 56  |  Elapsed Time:   0 sec : 990 ms : 75203 ns = 990075203 ns
Recursions #: 58  |  Elapsed Time:   0 sec : 998 ms : 12473 ns = 998012473 ns
Recursions #: 60  |  Elapsed Time:   1 sec : 35 ms : 761329 ns = 1035761329 ns
Recursions #: 62  |  Elapsed Time:   1 sec : 48 ms : 53029 ns = 1048053029 ns
Recursions #: 64  |  Elapsed Time:   1 sec : 24 ms : 359744 ns = 1024359744 ns
Recursions #: 66  |  Elapsed Time:   1 sec : 38 ms : 305478 ns = 1038305478 ns
Recursions #: 68  |  Elapsed Time:   1 sec : 37 ms : 472614 ns = 1037472614 ns
Recursions #: 70  |  Elapsed Time:   1 sec : 50 ms : 208438 ns = 1050208438 ns
Recursions #: 72  |  Elapsed Time:   1 sec : 45 ms : 197523 ns = 1045197523 ns
Recursions #: 74  |  Elapsed Time:   1 sec : 58 ms : 12964 ns = 1058012964 ns
Recursions #: 76  |  Elapsed Time:   1 sec : 103 ms : 403559 ns = 1103403559 ns
Recursions #: 78  |  Elapsed Time:   1 sec : 104 ms : 799118 ns = 1104799118 ns
Recursions #: 80  |  Elapsed Time:   1 sec : 123 ms : 368754 ns = 1123368754 ns
Recursions #: 82  |  Elapsed Time:   1 sec : 117 ms : 418920 ns = 1117418920 ns
Recursions #: 84  |  Elapsed Time:   1 sec : 122 ms : 920202 ns = 1122920202 ns
Recursions #: 86  |  Elapsed Time:   1 sec : 133 ms : 359646 ns = 1133359646 ns
Recursions #: 88  |  Elapsed Time:   1 sec : 141 ms : 418816 ns = 1141418816 ns
Recursions #: 90  |  Elapsed Time:   1 sec : 171 ms : 45920 ns = 1171045920 ns
Recursions #: 92  |  Elapsed Time:   1 sec : 165 ms : 262786 ns = 1165262786 ns
Recursions #: 94  |  Elapsed Time:   1 sec : 171 ms : 14947 ns = 1171014947 ns
Recursions #: 96  |  Elapsed Time:   1 sec : 181 ms : 971201 ns = 1181971201 ns
Recursions #: 98  |  Elapsed Time:   1 sec : 196 ms : 999836 ns = 1196999836 ns
Recursions #: 100  |  Elapsed Time:   1 sec : 185 ms : 725980 ns = 1185725980 ns
Recursions #: 102  |  Elapsed Time:   1 sec : 208 ms : 110638 ns = 1208110638 ns
Recursions #: 104  |  Elapsed Time:   1 sec : 202 ms : 565146 ns = 1202565146 ns
Recursions #: 106  |  Elapsed Time:   1 sec : 218 ms : 604550 ns = 1218604550 ns
Recursions #: 108  |  Elapsed Time:   1 sec : 231 ms : 335038 ns = 1231335038 ns
Recursions #: 110  |  Elapsed Time:   1 sec : 235 ms : 742569 ns = 1235742569 ns
Recursions #: 112  |  Elapsed Time:   1 sec : 237 ms : 85407 ns = 1237085407 ns
Recursions #: 114  |  Elapsed Time:   1 sec : 240 ms : 690787 ns = 1240690787 ns
Recursions #: 116  |  Elapsed Time:   1 sec : 332 ms : 23204 ns = 1332023204 ns
Recursions #: 118  |  Elapsed Time:   1 sec : 249 ms : 982631 ns = 1249982631 ns
Recursions #: 120  |  Elapsed Time:   1 sec : 253 ms : 429005 ns = 1253429005 ns
Recursions #: 122  |  Elapsed Time:   1 sec : 251 ms : 751034 ns = 1251751034 ns
Recursions #: 124  |  Elapsed Time:   1 sec : 288 ms : 532454 ns = 1288532454 ns
Recursions #: 126  |  Elapsed Time:   1 sec : 276 ms : 230298 ns = 1276230298 ns
Recursions #: 128  |  Elapsed Time:   1 sec : 301 ms : 853886 ns = 1301853886 ns
Recursions #: 130  |  Elapsed Time:   1 sec : 297 ms : 244422 ns = 1297244422 ns
Recursions #: 132  |  Elapsed Time:   1 sec : 301 ms : 117747 ns = 1301117747 ns
Recursions #: 134  |  Elapsed Time:   1 sec : 300 ms : 641528 ns = 1300641528 ns
Recursions #: 136  |  Elapsed Time:   1 sec : 305 ms : 111733 ns = 1305111733 ns
Recursions #: 138  |  Elapsed Time:   1 sec : 307 ms : 75305 ns = 1307075305 ns
Recursions #: 140  |  Elapsed Time:   1 sec : 351 ms : 135629 ns = 1351135629 ns
Recursions #: 142  |  Elapsed Time:   1 sec : 317 ms : 884405 ns = 1317884405 ns
Recursions #: 144  |  Elapsed Time:   1 sec : 329 ms : 987701 ns = 1329987701 ns
Recursions #: 146  |  Elapsed Time:   1 sec : 315 ms : 704874 ns = 1315704874 ns
Recursions #: 148  |  Elapsed Time:   1 sec : 369 ms : 723496 ns = 1369723496 ns
Recursions #: 150  |  Elapsed Time:   1 sec : 381 ms : 112881 ns = 1381112881 ns
Recursions #: 152  |  Elapsed Time:   1 sec : 345 ms : 956523 ns = 1345956523 ns
Recursions #: 154  |  Elapsed Time:   1 sec : 354 ms : 230116 ns = 1354230116 ns
Recursions #: 156  |  Elapsed Time:   1 sec : 388 ms : 951609 ns = 1388951609 ns
Recursions #: 158  |  Elapsed Time:   1 sec : 403 ms : 334196 ns = 1403334196 ns
Recursions #: 160  |  Elapsed Time:   1 sec : 409 ms : 617203 ns = 1409617203 ns
Recursions #: 162  |  Elapsed Time:   1 sec : 428 ms : 283378 ns = 1428283378 ns
Recursions #: 164  |  Elapsed Time:   1 sec : 417 ms : 197983 ns = 1417197983 ns
Recursions #: 166  |  Elapsed Time:   1 sec : 451 ms : 891234 ns = 1451891234 ns
Recursions #: 168  |  Elapsed Time:   1 sec : 438 ms : 816513 ns = 1438816513 ns
Recursions #: 170  |  Elapsed Time:   1 sec : 441 ms : 695441 ns = 1441695441 ns
Recursions #: 172  |  Elapsed Time:   1 sec : 455 ms : 262480 ns = 1455262480 ns
Recursions #: 174  |  Elapsed Time:   1 sec : 474 ms : 377862 ns = 1474377862 ns
Recursions #: 176  |  Elapsed Time:   1 sec : 489 ms : 507050 ns = 1489507050 ns
Recursions #: 178  |  Elapsed Time:   1 sec : 474 ms : 631213 ns = 1474631213 ns
Recursions #: 180  |  Elapsed Time:   1 sec : 500 ms : 540239 ns = 1500540239 ns
Recursions #: 182  |  Elapsed Time:   1 sec : 499 ms : 718500 ns = 1499718500 ns
Recursions #: 184  |  Elapsed Time:   1 sec : 516 ms : 208606 ns = 1516208606 ns
Recursions #: 186  |  Elapsed Time:   1 sec : 514 ms : 821440 ns = 1514821440 ns
Recursions #: 188  |  Elapsed Time:   1 sec : 532 ms : 117515 ns = 1532117515 ns
Recursions #: 190  |  Elapsed Time:   1 sec : 510 ms : 592765 ns = 1510592765 ns
Recursions #: 192  |  Elapsed Time:   1 sec : 539 ms : 615223 ns = 1539615223 ns
Recursions #: 194  |  Elapsed Time:   1 sec : 593 ms : 651974 ns = 1593651974 ns
Recursions #: 196  |  Elapsed Time:   1 sec : 562 ms : 666667 ns = 1562666667 ns
Recursions #: 198  |  Elapsed Time:   1 sec : 526 ms : 128263 ns = 1526128263 ns
Recursions #: 200  |  Elapsed Time:   1 sec : 571 ms : 374404 ns = 1571374404 ns
Recursions #: 202  |  Elapsed Time:   1 sec : 555 ms : 570610 ns = 1555570610 ns
Recursions #: 204  |  Elapsed Time:   1 sec : 570 ms : 971564 ns = 1570971564 ns
Recursions #: 206  |  Elapsed Time:   1 sec : 577 ms : 985015 ns = 1577985015 ns
Recursions #: 208  |  Elapsed Time:   1 sec : 580 ms : 162147 ns = 1580162147 ns
Recursions #: 210  |  Elapsed Time:   1 sec : 597 ms : 21122 ns = 1597021122 ns
Recursions #: 212  |  Elapsed Time:   1 sec : 587 ms : 121303 ns = 1587121303 ns
Recursions #: 214  |  Elapsed Time:   1 sec : 568 ms : 283952 ns = 1568283952 ns
Recursions #: 216  |  Elapsed Time:   1 sec : 588 ms : 901692 ns = 1588901692 ns
Recursions #: 218  |  Elapsed Time:   1 sec : 574 ms : 809106 ns = 1574809106 ns
Recursions #: 220  |  Elapsed Time:   1 sec : 652 ms : 636029 ns = 1652636029 ns
Recursions #: 222  |  Elapsed Time:   1 sec : 622 ms : 618757 ns = 1622618757 ns
Recursions #: 224  |  Elapsed Time:   1 sec : 615 ms : 621782 ns = 1615621782 ns
Recursions #: 226  |  Elapsed Time:   1 sec : 664 ms : 848546 ns = 1664848546 ns
Recursions #: 228  |  Elapsed Time:   1 sec : 656 ms : 963351 ns = 1656963351 ns
Recursions #: 230  |  Elapsed Time:   1 sec : 671 ms : 62437 ns = 1671062437 ns
Recursions #: 232  |  Elapsed Time:   1 sec : 675 ms : 775526 ns = 1675775526 ns
Recursions #: 234  |  Elapsed Time:   1 sec : 655 ms : 120422 ns = 1655120422 ns
Recursions #: 236  |  Elapsed Time:   1 sec : 716 ms : 932814 ns = 1716932814 ns
Recursions #: 238  |  Elapsed Time:   1 sec : 683 ms : 968572 ns = 1683968572 ns
Recursions #: 240  |  Elapsed Time:   1 sec : 685 ms : 586171 ns = 1685586171 ns
Recursions #: 242  |  Elapsed Time:   1 sec : 716 ms : 142510 ns = 1716142510 ns
Recursions #: 244  |  Elapsed Time:   1 sec : 728 ms : 104101 ns = 1728104101 ns
Recursions #: 246  |  Elapsed Time:   1 sec : 702 ms : 276639 ns = 1702276639 ns
Recursions #: 248  |  Elapsed Time:   1 sec : 754 ms : 484264 ns = 1754484264 ns
Recursions #: 250  |  Elapsed Time:   1 sec : 718 ms : 184471 ns = 1718184471 ns
Recursions #: 252  |  Elapsed Time:   1 sec : 779 ms : 58287 ns = 1779058287 ns
Recursions #: 254  |  Elapsed Time:   1 sec : 756 ms : 449403 ns = 1756449403 ns
Recursions #: 256  |  Elapsed Time:   1 sec : 765 ms : 344432 ns = 1765344432 ns
Recursions #: 258  |  Elapsed Time:   1 sec : 771 ms : 463098 ns = 1771463098 ns
Recursions #: 260  |  Elapsed Time:   1 sec : 786 ms : 388219 ns = 1786388219 ns
Recursions #: 262  |  Elapsed Time:   1 sec : 779 ms : 903775 ns = 1779903775 ns
Recursions #: 264  |  Elapsed Time:   1 sec : 815 ms : 459539 ns = 1815459539 ns
Recursions #: 266  |  Elapsed Time:   1 sec : 804 ms : 116480 ns = 1804116480 ns
Recursions #: 268  |  Elapsed Time:   1 sec : 838 ms : 210997 ns = 1838210997 ns
Recursions #: 270  |  Elapsed Time:   1 sec : 826 ms : 391702 ns = 1826391702 ns
Recursions #: 272  |  Elapsed Time:   1 sec : 834 ms : 497156 ns = 1834497156 ns
Recursions #: 274  |  Elapsed Time:   1 sec : 847 ms : 811170 ns = 1847811170 ns
Recursions #: 276  |  Elapsed Time:   1 sec : 817 ms : 546749 ns = 1817546749 ns
Recursions #: 278  |  Elapsed Time:   1 sec : 868 ms : 466218 ns = 1868466218 ns
Recursions #: 280  |  Elapsed Time:   1 sec : 887 ms : 783845 ns = 1887783845 ns
Recursions #: 282  |  Elapsed Time:   1 sec : 893 ms : 255129 ns = 1893255129 ns
Recursions #: 284  |  Elapsed Time:   1 sec : 907 ms : 800364 ns = 1907800364 ns
Recursions #: 286  |  Elapsed Time:   1 sec : 910 ms : 966436 ns = 1910966436 ns
Recursions #: 288  |  Elapsed Time:   1 sec : 914 ms : 797857 ns = 1914797857 ns
Recursions #: 290  |  Elapsed Time:   1 sec : 938 ms : 813583 ns = 1938813583 ns
Recursions #: 292  |  Elapsed Time:   1 sec : 952 ms : 310503 ns = 1952310503 ns
Recursions #: 294  |  Elapsed Time:   1 sec : 959 ms : 761245 ns = 1959761245 ns
Recursions #: 296  |  Elapsed Time:   1 sec : 966 ms : 5162 ns = 1966005162 ns
Recursions #: 298  |  Elapsed Time:   1 sec : 951 ms : 6628 ns = 1951006628 ns
Recursions #: 300  |  Elapsed Time:   1 sec : 994 ms : 543182 ns = 1994543182 ns
Done


============= Quick Sort for Array Size: 3014000 =============

Recursions #: 2  |  Elapsed Time:   1 sec : 346 ms : 364686 ns = 1346364686 ns
Recursions #: 4  |  Elapsed Time:   1 sec : 219 ms : 326747 ns = 1219326747 ns
Recursions #: 6  |  Elapsed Time:   1 sec : 159 ms : 317065 ns = 1159317065 ns
Recursions #: 8  |  Elapsed Time:   1 sec : 165 ms : 145704 ns = 1165145704 ns
Recursions #: 10  |  Elapsed Time:   1 sec : 170 ms : 342285 ns = 1170342285 ns
Recursions #: 12  |  Elapsed Time:   1 sec : 147 ms : 522961 ns = 1147522961 ns
Recursions #: 14  |  Elapsed Time:   1 sec : 143 ms : 603629 ns = 1143603629 ns
Recursions #: 16  |  Elapsed Time:   1 sec : 140 ms : 28665 ns = 1140028665 ns
Recursions #: 18  |  Elapsed Time:   1 sec : 157 ms : 735132 ns = 1157735132 ns
Recursions #: 20  |  Elapsed Time:   1 sec : 163 ms : 690347 ns = 1163690347 ns
Recursions #: 22  |  Elapsed Time:   1 sec : 147 ms : 799885 ns = 1147799885 ns
Recursions #: 24  |  Elapsed Time:   1 sec : 164 ms : 929056 ns = 1164929056 ns
Recursions #: 26  |  Elapsed Time:   1 sec : 170 ms : 2068 ns = 1170002068 ns
Recursions #: 28  |  Elapsed Time:   1 sec : 164 ms : 657199 ns = 1164657199 ns
Recursions #: 30  |  Elapsed Time:   1 sec : 176 ms : 755890 ns = 1176755890 ns
Recursions #: 32  |  Elapsed Time:   1 sec : 182 ms : 352605 ns = 1182352605 ns
Recursions #: 34  |  Elapsed Time:   1 sec : 198 ms : 859560 ns = 1198859560 ns
Recursions #: 36  |  Elapsed Time:   1 sec : 193 ms : 760247 ns = 1193760247 ns
Recursions #: 38  |  Elapsed Time:   1 sec : 216 ms : 4543 ns = 1216004543 ns
Recursions #: 40  |  Elapsed Time:   1 sec : 211 ms : 940139 ns = 1211940139 ns
Recursions #: 42  |  Elapsed Time:   1 sec : 208 ms : 923570 ns = 1208923570 ns
Recursions #: 44  |  Elapsed Time:   1 sec : 219 ms : 433398 ns = 1219433398 ns
Recursions #: 46  |  Elapsed Time:   1 sec : 244 ms : 575033 ns = 1244575033 ns
Recursions #: 48  |  Elapsed Time:   1 sec : 232 ms : 610607 ns = 1232610607 ns
Recursions #: 50  |  Elapsed Time:   1 sec : 262 ms : 889794 ns = 1262889794 ns
Recursions #: 52  |  Elapsed Time:   1 sec : 250 ms : 662003 ns = 1250662003 ns
Recursions #: 54  |  Elapsed Time:   1 sec : 286 ms : 285934 ns = 1286285934 ns
Recursions #: 56  |  Elapsed Time:   1 sec : 269 ms : 812884 ns = 1269812884 ns
Recursions #: 58  |  Elapsed Time:   1 sec : 303 ms : 175042 ns = 1303175042 ns
Recursions #: 60  |  Elapsed Time:   1 sec : 268 ms : 420146 ns = 1268420146 ns
Recursions #: 62  |  Elapsed Time:   1 sec : 275 ms : 681037 ns = 1275681037 ns
Recursions #: 64  |  Elapsed Time:   1 sec : 280 ms : 739189 ns = 1280739189 ns
Recursions #: 66  |  Elapsed Time:   1 sec : 292 ms : 856842 ns = 1292856842 ns
Recursions #: 68  |  Elapsed Time:   1 sec : 292 ms : 977893 ns = 1292977893 ns
Recursions #: 70  |  Elapsed Time:   1 sec : 315 ms : 590501 ns = 1315590501 ns
Recursions #: 72  |  Elapsed Time:   1 sec : 321 ms : 464470 ns = 1321464470 ns
Recursions #: 74  |  Elapsed Time:   1 sec : 308 ms : 808591 ns = 1308808591 ns
Recursions #: 76  |  Elapsed Time:   1 sec : 340 ms : 152409 ns = 1340152409 ns
Recursions #: 78  |  Elapsed Time:   1 sec : 349 ms : 332104 ns = 1349332104 ns
Recursions #: 80  |  Elapsed Time:   1 sec : 364 ms : 165449 ns = 1364165449 ns
Recursions #: 82  |  Elapsed Time:   1 sec : 368 ms : 590161 ns = 1368590161 ns
Recursions #: 84  |  Elapsed Time:   1 sec : 357 ms : 31252 ns = 1357031252 ns
Recursions #: 86  |  Elapsed Time:   1 sec : 369 ms : 415686 ns = 1369415686 ns
Recursions #: 88  |  Elapsed Time:   1 sec : 406 ms : 947144 ns = 1406947144 ns
Recursions #: 90  |  Elapsed Time:   1 sec : 393 ms : 598845 ns = 1393598845 ns
Recursions #: 92  |  Elapsed Time:   1 sec : 398 ms : 723396 ns = 1398723396 ns
Recursions #: 94  |  Elapsed Time:   1 sec : 398 ms : 602824 ns = 1398602824 ns
Recursions #: 96  |  Elapsed Time:   1 sec : 422 ms : 593796 ns = 1422593796 ns
